Date,TLT,IEF,SHY,HYG,LQD,JNK,GLD,SLV,USO,UNG,UUP,FXE,FXB,FXY,EEM,EWJ,FXI,EWZ,VNQ,XLF,XLK,XLE,XLV,XLU,DBA,COPX
2020-03-12,131.65240478515625,101.94427490234375,75.06956481933594,56.05460739135742,94.84297180175781,67.04918670654297,147.7899932861328,14.619999885559082,52.31999969482422,56.79999923706055,22.7939453125,100.67865753173828,111.44660186767578,90.11000061035156,29.518016815185547,39.236392974853516,31.22505760192871,16.33966827392578,58.08950424194336,18.117359161376953,35.737945556640625,11.361897468566895,76.625,22.51102638244629,12.592385292053223,10.143797874450684
2020-03-13,128.67666625976562,101.2796859741211,75.16537475585938,57.81689453125,98.9522933959961,69.20531463623047,143.27999877929688,13.6899995803833,55.68000030517578,59.0,23.656047821044922,100.06014251708984,109.26620483398438,87.70999908447266,31.645841598510742,40.52383041381836,32.96947479248047,19.21925163269043,63.159420013427734,20.5009765625,39.930694580078125,12.410568237304688,81.93939971923828,23.73761749267578,12.574735641479492,11.15117073059082
2020-03-16,137.010498046875,103.95513916015625,75.28736114501953,54.63895034790039,97.54499053955078,65.2210464477539,141.63999938964844,12.0,48.400001525878906,55.68000030517578,22.897397994995117,100.58348846435547,108.3630599975586,89.66000366210938,27.696672439575195,37.852603912353516,29.576583862304688,14.780988693237305,51.96267318725586,17.690433502197266,34.4146614074707,10.72189998626709,73.85934448242188,21.041574478149414,12.045273780822754,9.206501960754395
2020-03-17,127.87413787841797,101.3487548828125,75.11309814453125,55.15175247192383,93.54828643798828,65.68856048583984,143.55999755859375,11.880000114440918,45.68000030517578,53.47999954223633,23.302589416503906,99.04206848144531,106.85771179199219,88.13999938964844,29.605581283569336,39.70933151245117,31.408220291137695,16.709522247314453,54.96648406982422,18.650999069213867,36.757667541503906,10.795153617858887,78.49588012695312,23.73350715637207,12.027624130249023,10.283951759338379
2020-03-18,120.66048431396484,99.94194030761719,75.01730346679688,52.717742919921875,88.86804962158203,62.883514404296875,140.6999969482422,11.210000038146973,37.68000030517578,50.959999084472656,23.656047821044922,98.12859344482422,102.40568542480469,87.79000091552734,27.048694610595703,38.86854934692383,29.62891387939453,14.127140998840332,49.737648010253906,17.06784439086914,35.37274169921875,9.24527645111084,75.89291381835938,22.700368881225586,12.09821891784668,9.180224418640137
2020-03-19,123.94552612304688,100.26994323730469,75.14796447753906,51.53324890136719,84.47734832763672,61.45305252075195,138.0399932861328,11.319999694824219,42.959999084472656,52.279998779296875,24.216411590576172,96.1114273071289,102.03167724609375,85.68000030517578,27.258852005004883,39.41154479980469,29.655080795288086,14.662110328674316,49.91246032714844,17.441396713256836,35.50080490112305,9.873710632324219,74.3383560180664,21.37909507751465,12.2482328414917,9.399218559265137
2020-03-20,133.26560974121094,102.82456970214844,75.34835052490234,50.37761688232422,85.83634185791016,60.10633087158203,140.11000061035156,11.619999885559082,39.52000045776367,50.119998931884766,24.147445678710938,96.00676727294922,102.46955871582031,85.30999755859375,27.460250854492188,39.50788879394531,30.056293487548828,14.747971534729004,47.42518997192383,16.818809509277344,33.87397003173828,9.970096588134766,71.4823226928711,19.683252334594727,12.345300674438477,9.162705421447754
2020-03-23,138.75755310058594,104.04147338867188,75.43545532226562,49.56867980957031,92.18121337890625,59.01084518432617,146.3000030517578,12.3100004196167,39.040000915527344,50.599998474121094,24.112960815429688,96.51104736328125,101.46603393554688,85.18000030517578,26.803512573242188,39.09626007080078,30.038854598999023,13.75068187713623,45.22397994995117,15.840229988098145,33.56454849243164,9.290548324584961,67.76961517333984,18.678844451904297,12.654154777526855,8.47944450378418
2020-03-24,136.174560546875,103.33378601074219,75.33091735839844,51.61267852783203,94.07101440429688,61.36929702758789,153.39999389648438,13.289999961853027,39.84000015258789,52.84000015258789,23.837087631225586,96.9773178100586,103.8836441040039,85.01000213623047,28.8174991607666,41.811283111572266,32.07109832763672,15.40842342376709,49.29262161254883,17.804561614990234,37.00205612182617,10.78050708770752,72.99175262451172,20.686826705932617,12.971832275390625,9.767127990722656
2020-03-25,135.86529541015625,103.3941650390625,75.41802978515625,53.064422607421875,98.57433319091797,62.820674896240234,151.3000030517578,13.510000228881836,40.63999938964844,52.15999984741211,23.612939834594727,97.96685791015625,105.115234375,85.18000030517578,29.833248138427734,42.59950637817383,32.559539794921875,16.53780174255371,51.94679641723633,18.28891372680664,36.954376220703125,11.288981437683105,73.9635238647461,21.214815139770508,12.954184532165527,10.432869911193848
