,finbert_sentiment,finbert_uncertainty,finbert_neg_ratio,finbert_pos_ratio,finbert_sentiment_5d,finbert_uncertainty_5d,finbert_sentiment_22d,finbert_uncertainty_22d,finbert_sentiment_mom5d,finbert_sentiment_std22d
2010-02-17,-0.2021457701921463,0.5613511800765991,0.3,0.0,-0.10659727156162262,0.6002555608749389,-0.05580567260569131,0.6471201059493151,-0.11986947059631348,0.13265445870996934
2010-02-18,0.010244240052998066,0.7564536333084106,0.1,0.0,-0.08737163450568915,0.6453449010849,-0.05604724900331348,0.6479347470131788,0.09612818527966738,0.13252308255313175
2010-02-19,-0.1530207395553589,0.6790950298309326,0.2,0.0,-0.08799315001815558,0.6696495056152344,-0.052696707330390134,0.6524212834509936,-0.0031075775623321533,0.12888405463706057
2010-02-22,0.06393351405858994,0.8270821571350098,0.0,0.0,-0.09191506262868643,0.7052786111831665,-0.049949837806211275,0.6543303199789741,-0.019609563052654266,0.13076903749616253
2010-02-23,-0.07734478265047073,0.653821587562561,0.2,0.1,-0.07166670765727759,0.6955607175827027,-0.045083511070432986,0.6583794748241251,0.10124177485704422,0.12747790632948758
2010-02-24,0.04194897785782814,0.4918525815010071,0.2,0.2,-0.022847758047282694,0.6816609978675843,-0.049479008694602686,0.6492776369506662,0.24409474804997444,0.12240731736633731
2010-02-25,-0.20373234152793884,0.6580045819282532,0.3,0.0,-0.06564307436347008,0.6619711875915527,-0.0535295185294341,0.6504637856375087,-0.2139765815809369,0.12608467066965606
2010-02-26,-0.18180684745311737,0.46705278754234314,0.4,0.1,-0.07140029594302177,0.6195627391338349,-0.060219395186074755,0.6324166492982344,-0.028786107897758484,0.12890703452744368
2010-03-01,0.023351043462753296,0.7476385235786438,0.1,0.1,-0.0795167900621891,0.6036740124225617,-0.060334931762719694,0.634269508448514,-0.04058247059583664,0.12882729314791716
2010-03-02,-0.28109878301620483,0.6169081330299377,0.4,0.0,-0.12026759013533592,0.596291321516037,-0.0701052540151233,0.6232583576982672,-0.2037540003657341,0.13717014836077343
2010-03-03,-0.08247388899326324,0.7863859534263611,0.1,0.0,-0.1451521635055542,0.6551979959011078,-0.07818954272873023,0.6305855268781836,-0.12442286685109138,0.13209993987094062
2010-03-04,-0.4014627933502197,0.4735274314880371,0.5,0.0,-0.18469825387001038,0.6183025658130645,-0.08802608980543235,0.6267026662826538,-0.19773045182228088,0.14758599968673095
2010-03-05,0.102006696164608,0.784034788608551,0.0,0.1,-0.1279355451464653,0.6816989660263062,-0.09374881743199447,0.6322958225553686,0.2838135436177254,0.136798881138474
2010-03-08,-0.07270338386297226,0.6479319334030151,0.2,0.1,-0.14714643061161042,0.6617576479911804,-0.10012048385529355,0.6308337802236731,-0.09605442732572556,0.13211643475239943
2010-03-09,-0.10834407806396484,0.7402850389480591,0.1,0.0,-0.11259548962116242,0.6864330291748046,-0.09106352827935056,0.6390241357413206,0.17275470495224,0.12378288483521008
2010-03-10,-0.1482573300600052,0.7330721616744995,0.1,0.0,-0.12575217783451081,0.6757702708244324,-0.09542434870011428,0.6511099297891964,-0.06578344106674194,0.12404260016814676
2010-03-11,0.1139306053519249,0.7115272283554077,0.1,0.1,-0.022673498094081878,0.7233702301979065,-0.08954966131767089,0.6455497592687607,0.5153933987021446,0.13088894384956534
2010-03-12,0.0676998719573021,0.5433474183082581,0.2,0.2,-0.02953486293554306,0.675232756137848,-0.08273256261071021,0.650877217000181,-0.03430682420730591,0.1351229316166858
2010-03-15,0.06170903518795967,0.8288955688476562,0.0,0.1,-0.002652379125356674,0.7114254832267761,-0.07602379077368161,0.6644176095724106,0.13441241905093193,0.1385787752515016
2010-03-16,0.08573178946971893,0.7403743863105774,0.0,0.1,0.03616279438138008,0.7114433526992798,-0.06531265661628409,0.672726808623834,0.19407586753368378,0.14166809296084046
2010-03-17,-0.07453744113445282,0.7911917567253113,0.1,0.0,0.05090677216649055,0.7230672717094422,-0.07249813471836122,0.6791929507797415,0.07371988892555237,0.1377122609110706
2010-03-18,0.12359865754842758,0.5318123698234558,0.1,0.3,0.05284038260579109,0.6871243000030518,-0.058762443124909296,0.6714384650642221,0.009668052196502686,0.14164114254312163
2010-03-19,-0.19933442771434784,0.5094892382621765,0.4,0.1,-0.0005664773285388947,0.6803526639938354,-0.05863465483046391,0.6690811040726575,-0.26703429967164993,0.1415068269585171
2010-03-22,0.11930689960718155,0.8223294019699097,0.0,0.1,0.010953095555305482,0.6790394306182861,-0.05367726121436466,0.6720754571936347,0.05759786441922188,0.14587764796573474
2010-03-23,0.14471472799777985,0.693055272102356,0.0,0.2,0.022749683260917662,0.6695756077766418,-0.04014383087104017,0.6727100136605176,0.05898293852806091,0.14997570028255655
2010-03-24,0.09993834048509598,0.6181744933128357,0.1,0.3,0.057644839584827426,0.6349721550941467,-0.038507247851653534,0.6632142107595097,0.1744757816195488,0.1513556078053729
2010-03-25,0.0046857912093400955,0.8663359880447388,0.0,0.0,0.03386226631700993,0.7018768787384033,-0.03477858540348031,0.6728739562359723,-0.11891286633908749,0.15136369642284536
2010-03-26,-0.0321616530418396,0.4923059940338135,0.3,0.2,0.06729682125151157,0.6984402298927307,-0.0381472504443743,0.6728945658965544,0.16717277467250824,0.1503963677325496
2010-03-29,0.1597716510295868,0.6617483496665955,0.0,0.3,0.07538977153599262,0.6663240194320679,-0.0216243416917595,0.6730647371573881,0.04046475142240524,0.15130350164979783
2010-03-30,-0.2790936529636383,0.49730023741722107,0.4,0.1,-0.009371904656291008,0.6271730124950409,-0.026046469214964996,0.6744396212426099,-0.42380838096141815,0.15750276464328422
2010-03-31,-0.042615003883838654,0.6992073059082031,0.1,0.1,-0.037882573530077936,0.6433795750141144,-0.029044925912537357,0.6722382022575899,-0.14255334436893463,0.1571450867407149
2010-04-01,0.08245469629764557,0.5834814310073853,0.1,0.2,-0.022328792512416838,0.5868086636066436,-0.012519767761907795,0.6707188067111102,0.07776890508830547,0.1482403749629036
2010-04-05,-0.10315696895122528,0.7502832412719727,0.1,0.0,-0.036527855694293974,0.6384041130542755,-0.013459907759996977,0.6690777743404562,-0.07099531590938568,0.14876979057197523
2010-04-06,0.024462435394525528,0.7870079278945923,0.0,0.0,-0.06358969882130623,0.6634560286998749,0.005900329910218716,0.6833268878134814,-0.13530921563506126,0.12099337123699663
2010-04-07,-0.1420028954744339,0.543919026851654,0.3,0.1,-0.03617154732346535,0.6727797865867615,-0.005191015164283189,0.6724125350063498,0.1370907574892044,0.12293239516699354
2010-04-08,0.08780897408723831,0.6758189797401428,0.1,0.2,-0.010086751729249954,0.6681021213531494,0.0021050011061809278,0.6736801280216738,0.13042397797107697,0.12349664092397916
2010-04-09,0.07705127447843552,0.7200831174850464,0.1,0.1,-0.011167436093091964,0.6954224586486817,0.010532062585380945,0.6727618588642641,-0.0054034218192100525,0.12191633225459209
2010-04-12,-0.2716900408267975,0.47922182083129883,0.4,0.1,-0.0448740504682064,0.6412101745605469,0.004921484823254022,0.6612232070077549,-0.1685330718755722,0.13199533705584532
2010-04-13,0.013043254613876343,0.8267570734024048,0.0,0.0,-0.047157886624336245,0.6491600036621094,0.00033569615334272385,0.6664609272371639,-0.011419180780649185,0.12976140665712593
2010-04-14,-0.09218677133321762,0.6752339005470276,0.2,0.1,-0.03719466179609299,0.675422978401184,-0.0069318785416809,0.6724557673389261,0.04981612414121628,0.13028521139911625
2010-04-15,-0.15670490264892578,0.4639839231967926,0.4,0.2,-0.08609743714332581,0.633055967092514,-0.016859784806993874,0.655868874354796,-0.2445138767361641,0.13309698452923208
2010-04-16,-0.1328723430633545,0.416639506816864,0.3,0.2,-0.12808216065168382,0.5723672449588776,-0.02679633628576994,0.6411536525596272,-0.20992361754179,0.13323317627208012
2010-04-19,-0.10178502649068832,0.796094536781311,0.2,0.0,-0.09410115778446197,0.63574178814888,-0.02803486289287155,0.6413765061985363,0.16990501433610916,0.13382344590604373
2010-04-20,-0.17280592024326324,0.7010396122932434,0.2,0.0,-0.13127099275588988,0.6105982959270477,-0.04150779824703932,0.6490686535835266,-0.1858491748571396,0.1327467160327706
2010-04-21,-0.1616089791059494,0.7219218015670776,0.3,0.0,-0.14515543431043626,0.6199358761310577,-0.03979300512847575,0.6587246791882948,-0.06942220777273178,0.1308408448499843
2010-04-22,-0.08311940729618073,0.6756068468093872,0.2,0.0,-0.13043833523988724,0.6622604608535767,-0.0489942008968104,0.6520554721355438,0.07358549535274506,0.12615328802344175
2010-04-23,-0.2476593255996704,0.6316291689872742,0.3,0.0,-0.15339573174715043,0.7052583932876587,-0.06682938515123996,0.6492633765394037,-0.11478698253631592,0.1251959060563693
2010-04-26,0.211706280708313,0.6812604665756226,0.0,0.2,-0.09069747030735016,0.682291579246521,-0.06174902423200282,0.6521309207786213,0.3134913071990013,0.13422744274891082
2010-04-27,-0.17759349942207336,0.6804252862930298,0.3,0.0,-0.09165498614311218,0.6781687140464783,-0.0700344465334307,0.6436804343353618,-0.00478757917881012,0.13555059342843287
2010-04-28,-0.08637186884880066,0.8138349652290344,0.1,0.0,-0.07660756409168243,0.6965513467788697,-0.07249854725192893,0.6582953875715082,0.07523711025714874,0.13532187631614107
2010-04-29,-0.014910404570400715,0.8889578580856323,0.0,0.0,-0.06296576354652643,0.7392215490341186,-0.080438640688292,0.6686230924996462,0.06820900272578001,0.12583666127332993
2010-04-30,-0.11183669418096542,0.6913890838623047,0.2,0.0,-0.03580123726278543,0.7511735320091247,-0.07283605165271596,0.6774453127926047,0.135822631418705,0.11807636948962111
2010-05-03,0.011482569389045238,0.620773434638977,0.2,0.1,-0.07584597952663899,0.7390761256217957,-0.07037707104940306,0.6738801368258216,-0.20022371131926775,0.11929273775676913
2010-05-04,0.06701843440532684,0.7266021370887756,0.0,0.1,-0.026923592761158945,0.7483114957809448,-0.07107871931723574,0.6803856234658848,0.2446119338274002,0.11839301939965945
2010-05-05,-0.1485665738582611,0.5010799169540405,0.3,0.2,-0.03936253376305103,0.6857604861259461,-0.07314279226755555,0.6690581996332515,-0.06219470500946045,0.1193707056387486
2010-05-06,0.07490144670009613,0.5410677790641785,0.2,0.3,-0.021400163508951665,0.6161824703216553,-0.07085010993548414,0.6578791019591418,0.08981185127049685,0.12179439119407154
2010-05-07,-0.36985164880752563,0.20687560737133026,0.6,0.2,-0.07300315443426371,0.5192797750234603,-0.08120687145062468,0.642558946528218,-0.2580149546265602,0.13688555776392006
2010-05-10,0.0521608367562294,0.8786785006523132,0.0,0.0,-0.06486750096082687,0.5708607882261276,-0.08282724132930691,0.6517798338424076,0.04067826736718416,0.1349874069598517
2010-05-11,-0.009870292618870735,0.6099454164505005,0.2,0.1,-0.08024524636566639,0.5475294440984726,-0.08677822165191174,0.6467735747044737,-0.07688872702419758,0.13130693811496574
2010-05-12,0.0530107207596302,0.6098448038101196,0.1,0.1,-0.039929787442088124,0.5692824214696884,-0.07201909612525594,0.6527109830216928,0.2015772946178913,0.12773261137659944
2010-05-13,-0.22244086861610413,0.47072726488113403,0.4,0.1,-0.09939825050532818,0.5552143186330796,-0.08272291990843686,0.6365278099070896,-0.29734231531620026,0.13010957758348737
2010-05-14,-0.09322948753833771,0.6063498258590698,0.2,0.1,-0.04407381825149059,0.6351091623306274,-0.08277031609957869,0.6333967156030915,0.2766221612691879,0.13011337909626552
2010-05-17,-0.08708834648132324,0.6511220335960388,0.2,0.0,-0.07192365489900113,0.5895978689193726,-0.07960592718286948,0.6419029933485118,-0.13924918323755264,0.1290720264511285
2010-05-18,-0.1018299087882042,0.7604730725288391,0.1,0.0,-0.09031557813286781,0.6197034001350403,-0.07819490744308992,0.6575317917899652,-0.09195961616933346,0.12863091183439865
2010-05-19,0.0370500385761261,0.533199667930603,0.2,0.2,-0.09350771456956863,0.604374372959137,-0.07188422266732562,0.645582025024024,-0.015960682183504105,0.13080572664782178
2010-05-20,0.09078869223594666,0.5399500131607056,0.2,0.2,-0.030861802399158478,0.6182189226150513,-0.059902649372816086,0.6382597705179994,0.3132295608520508,0.13317226771102209
2010-05-21,-0.03902212530374527,0.4604083001613617,0.3,0.2,-0.02002032995223999,0.5890306174755097,-0.05433051965453408,0.6263727931813761,0.05420736223459244,0.13126502808471313
2010-05-24,-0.07168843597173691,0.6336808800697327,0.2,0.1,-0.016940347850322723,0.5855423867702484,-0.05381093004887754,0.6244670674204826,0.015399910509586334,0.13116823391446575
2010-05-25,-0.0897926539182663,0.7900179624557495,0.1,0.0,-0.014532896876335143,0.5914513647556305,-0.04663517224517735,0.631666558032686,0.012037254869937897,0.12419107558358733
2010-05-26,-0.12870943546295166,0.4755256772041321,0.4,0.1,-0.0476847916841507,0.5799165666103363,-0.06210861388932575,0.6223149766976183,-0.16575947403907776,0.11097412053448863
2010-05-27,-0.2055271863937378,0.730923056602478,0.2,0.0,-0.10694796741008758,0.6181111752986908,-0.06337832693349231,0.6246103298935023,-0.29631587862968445,0.11250757104311211
2010-05-28,-0.1689119040966034,0.3647623658180237,0.5,0.2,-0.1329259231686592,0.5989819884300231,-0.06713014671748335,0.6041979390111837,-0.12988977879285812,0.11466638607058481
2010-06-01,-0.0006605073576793075,0.6828626990318298,0.1,0.1,-0.11872033744584769,0.6088183522224426,-0.0664824241169051,0.5948299772360108,0.0710279286140576,0.11501512602189716
2010-06-02,-0.3217622935771942,0.5452759265899658,0.4,0.0,-0.16511426537763327,0.5598699450492859,-0.07602449681673368,0.5881884700872682,-0.23196963965892792,0.12703687880336453
